iri,term_localName,label,definition,comments,examples,organized_in,issued,status,replaces,rdf_type,term_iri,abcd_equivalence,flags
http://rs.tdwg.org/dwc/terms/version/sampleSizeUnit-2023-06-28,sampleSizeUnit,Sample Size Unit,"The unit of measurement of the size (time duration, length, area, or volume) of a sample in a sampling dwc:Event.","A dwc:sampleSizeUnit must have a corresponding dwc:sampleSizeValue, e.g., `5` for dwc:sampleSizeValue with `m` for dwc:sampleSizeUnit. This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`minute`; `hour`; `day`; `metre`; `square metre`; `cubic metre`,http://rs.tdwg.org/dwc/terms/Event,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/sampleSizeUnit-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/sampleSizeUnit,not in ABCD,simple
http://rs.tdwg.org/dwc/terms/version/sampleSizeValue-2023-06-28,sampleSizeValue,Sample Size Value,"A numeric value for a measurement of the size (time duration, length, area, or volume) of a sample in a sampling dwc:Event.",A dwc:sampleSizeValue must have a corresponding dwc:sampleSizeUnit.,`5` (sampleSizeValue) with `metre` (sampleSizeUnit),http://rs.tdwg.org/dwc/terms/Event,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/sampleSizeValue-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/sampleSizeValue,not in ABCD,simple
http://rs.tdwg.org/dwc/terms/version/SamplingAttributeID-2008-11-19,SamplingAttributeID,Sample Attribute ID,An identifier for the sampling attribute. May be a global unique identifier or an identifier specific to the data set.,,,http://rs.tdwg.org/dwc/terms/SampleAttribute,11/19/2008,deprecated,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/SamplingAttributeID,not in ABCD,
http://rs.tdwg.org/dwc/terms/version/SamplingAttributeType-2008-11-19,SamplingAttributeType,Sample Attribute Type,The nature of the measurement or characteristic of the sample. Recommended best practice is to use a controlled vocabulary.,"Example: ""tail length""",,http://rs.tdwg.org/dwc/terms/SampleAttribute,11/19/2008,deprecated,http://rs.tdwg.org/dwc/terms/version/EventAttributeType-2008-11-19|http://rs.tdwg.org/dwc/terms/version/SampleAttributeType-2008-11-19,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/SamplingAttributeType,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/Parameter,
http://rs.tdwg.org/dwc/terms/version/samplingEffort-2023-06-28,samplingEffort,Sampling Effort,The amount of effort expended during a dwc:Event.,,`40 trap-nights`; `10 observer-hours`; `10 km by foot`; `30 km by car`,http://rs.tdwg.org/dwc/terms/Event,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/samplingEffort-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/samplingEffort,not in ABCD,simple
http://rs.tdwg.org/dwc/terms/version/SamplingEvent-2008-11-19,SamplingEvent,Sampling Event,Container class for information about the conditions and methods of acquisition of samples.,,,,11/19/2008,deprecated,,http://www.w3.org/2000/01/rdf-schema#Class,http://rs.tdwg.org/dwc/terms/SamplingEvent,DataSets/DataSet/Units/Unit/Gathering,
http://rs.tdwg.org/dwc/terms/version/SamplingEventAttributes-2008-11-19,SamplingEventAttributes,Sampling Event Attributes,A list (concatenated and separated) of additional measurements or characteristics of the sampling event.,"Example: ""Relative humidity: 28 %; Temperature: 22 C; Sample size: 10 kg""",,http://rs.tdwg.org/dwc/terms/SamplingEvent,11/19/2008,deprecated,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/SamplingEventAttributes,DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts,
http://rs.tdwg.org/dwc/terms/version/SamplingEventID-2008-11-19,SamplingEventID,Sampling Event ID,An identifier for the sampling event. May be a global unique identifier or an identifier specific to the data set.,,,http://rs.tdwg.org/dwc/terms/SamplingEvent,11/19/2008,deprecated,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/SamplingEventID,DataSets/DataSet/Units/Unit/Gathering/Code,
http://rs.tdwg.org/dwc/terms/version/SamplingEventRemarks-2009-01-18,SamplingEventRemarks,Sampling Event Remarks,Comments or notes about the sampling event.,"Example: ""found dead on road""",,http://rs.tdwg.org/dwc/terms/SamplingEvent,1/18/2009,deprecated,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/SamplingEventRemarks,not in ABCD,
http://rs.tdwg.org/dwc/terms/version/SamplingLocation-2008-11-19,SamplingLocation,Sampling Location,Container class for information about the location where a sampling event occurred.,,,,11/19/2008,deprecated,,http://www.w3.org/2000/01/rdf-schema#Class,http://rs.tdwg.org/dwc/terms/SamplingLocation,DataSets/DataSet/Units/Unit/Gathering/LocalityText,
http://rs.tdwg.org/dwc/terms/version/SamplingLocationID-2008-11-19,SamplingLocationID,Sampling Location ID,An identifier for the sampling location. May be a global unique identifier or an identifier specific to the data set.,"Example: ""MVZ:LocID:12345""",,http://purl.org/dc/terms/Location,11/19/2008,deprecated,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/SamplingLocationID,not in ABCD,
http://rs.tdwg.org/dwc/terms/version/SamplingLocationRemarks-2009-01-18,SamplingLocationRemarks,Sampling Location Remarks,Comments or notes about the sampling location.,"Example: ""under water since 2005""",,http://purl.org/dc/terms/Location,1/18/2009,deprecated,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/SamplingLocationRemarks,DataSets/DataSet/Units/Unit/Gathering/AreaDetail,
http://rs.tdwg.org/dwc/terms/version/samplingProtocol-2023-06-28,samplingProtocol,Sampling Protocol,"The names of, references to, or descriptions of the methods or protocols used during a dwc:Event.","Recommended best practice is describe a dwc:Event with no more than one sampling protocol. In the case of a summary Event with multiple protocols, in which a specific protocol can not be attributed to specific dwc:Occurrences, the recommended best practice is to separate the values in a list with space vertical bar space (` | `). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.","`UV light trap`; `mist net`; `bottom trawl`; `ad hoc observation | point count`; `Penguins from space: faecal stains reveal the location of emperor penguin colonies, https://doi.org/10.1111/j.1466-8238.2009.00467.x`; `Takats et al. 2001. Guidelines for Nocturnal Owl Monitoring in North America. Beaverhill Bird Observatory and Bird Studies Canada, Edmonton, Alberta. 32 pp., http://www.bsc-eoc.org/download/Owl.pdf`",http://rs.tdwg.org/dwc/terms/Event,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/samplingProtocol-2021-07-15,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/samplingProtocol,DataSets/DataSet/Units/Unit/Gathering/Method,simple
http://rs.tdwg.org/dwc/terms/version/scientificName-2023-06-28,scientificName,Scientific Name,"The full scientific name, with authorship and date information if known. When forming part of a dwc:Identification, this should be the name in lowest level taxonomic rank that can be determined. This term should not contain identification qualifications, which should instead be supplied in the dwc:identificationQualifier term.","This term should not contain identification qualifications, which should instead be supplied in the IdentificationQualifier term. When applied to an Organism or Occurrence, this term should be used to represent the scientific name that was applied to the associated Organism in accordance with the Taxon to which it was or is currently identified. Names should be compliant to the most recent nomenclatural code. For example, names of hybrids for algae, fungi and plants should follow the rules of the International Code of Nomenclature for algae, fungi, and plants (Schenzhen Code Articles H.1, H.2 and H.3). Thus, use the multiplication sign `×` (Unicode `U+00D7`, HTML `&times;`) to identify a hybrid, not `x` or `X`, if possible.","`Coleoptera` (order); `Vespertilionidae` (family); `Manis` (genus); `Ctenomys sociabilis` (genus + specificEpithet); `Ambystoma tigrinum diaboli` (genus + specificEpithet + infraspecificEpithet); `Roptrocerus typographi (Györfi, 1952)` (genus + specificEpithet + scientificNameAuthorship); `Quercus agrifolia var. oxyadenia (Torr.) J.T. Howell` (genus + specificEpithet + taxonRank + infraspecificEpithet + scientificNameAuthorship); `×Agropogon littoralis (Sm.) C. E. Hubb.`; `Mentha ×smithiana R. A. Graham`; `Agrostis stolonifera L. × Polypogon monspeliensis (L.) Desf.`",http://rs.tdwg.org/dwc/terms/Taxon,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/scientificName-2021-07-15,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/scientificName,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/FullScientificNameString,simple
http://digir.net/schema/conceptual/darwin/2003/1.0/version/ScientificNameAuthor-2003-06-17,ScientificNameAuthor,Scientific Name Author,The author of the ScientificName. Can be more than one author in a concatenated string. Should be formatted according to the conventions of the applicable taxonomic discipline.,,,,6/17/2003,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/ScientificNameAuthor-2003-06-13,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://digir.net/schema/conceptual/darwin/2003/1.0/ScientificNameAuthor,,
http://rs.tdwg.org/dwc/terms/version/scientificNameAuthorship-2023-06-28,scientificNameAuthorship,Scientific Name Authorship,The authorship information for the dwc:scientificName formatted according to the conventions of the applicable dwc:nomenclaturalCode.,,"`(Torr.) J.T. Howell`; `(Martinovský) Tzvelev`; `(Györfi, 1952)`",http://rs.tdwg.org/dwc/terms/Taxon,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/scientificNameAuthorship-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/scientificNameAuthorship,{DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Bacterial/ParentheticalAuthorTeamAndYear + DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Bacterial/AuthorTeamAndYear} or {DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Botanical/AuthorTeamParenthesis + DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Botanical/AuthorTeam} or {DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Zoological/AuthorTeamOriginalAndYear + [= or] DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Zoological/AuthorTeamParenthesisAndYear},simple
http://rs.tdwg.org/dwc/terms/version/scientificNameID-2017-10-06,scientificNameID,Scientific Name ID,An identifier for the nomenclatural (not taxonomic) details of a scientific name.,,`urn:lsid:ipni.org:names:37829-1:1.3`,http://rs.tdwg.org/dwc/terms/Taxon,10/6/2017,recommended,http://rs.tdwg.org/dwc/terms/version/scientificNameID-2009-08-24,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/scientificNameID,not in ABCD,simple
http://rs.tdwg.org/dwc/terms/version/scientificNameRank-2009-07-06,scientificNameRank,Scientific Name Rank,The taxonomic rank of the most specific name in the scientificName. Recommended best practice is to use a controlled vocabulary.,"Examples: ""subsp."", ""var."", ""forma"", ""species"", ""genus""",,http://rs.tdwg.org/dwc/terms/Taxon,7/6/2009,deprecated,http://rs.tdwg.org/dwc/terms/version/taxonRank-2009-04-24,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/scientificNameRank,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Botanical/Rank,
http://rs.tdwg.org/dwc/terms/version/sex-2017-10-06,sex,Sex,The sex of the biological individual(s) represented in the Occurrence.,Recommended best practice is to use a controlled vocabulary.,"`female`, `male`, `hermaphrodite`",http://rs.tdwg.org/dwc/terms/Occurrence,10/6/2017,superseded,http://rs.tdwg.org/dwc/terms/version/sex-2009-04-24,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/sex,DataSets/DataSet/Units/Unit/Sex,simple
http://gensc.org/ns/mixs/version/source_mat_id-2011-01-26,source_mat_id,source material identifiers,"A unique identifier assigned to a material sample (as defined by http://rs.tdwg.org/dwc/terms/MaterialSampleID, and as opposed to a particular digital record of a material sample) used for extracting nucleic acids, and subsequent sequencing. The identifier can refer either to the original material collected or to any derived sub-samples. The INSDC qualifiers /specimen_voucher, /bio_material, or /culture_collection provide additional context and suggested syntax for this identifier for data submitted to INSDC databases.",,,,1/26/2011,deprecated,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://gensc.org/ns/mixs/source_mat_id,,
http://digir.net/schema/conceptual/darwin/2003/1.0/version/Species-2003-06-17,Species,Species,The phylogenetic specific epithet of the cataloged item.,,,,6/17/2003,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/Species-2003-06-13,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://digir.net/schema/conceptual/darwin/2003/1.0/Species,,
http://rs.tdwg.org/dwc/terms/version/specificEpithet-2023-06-28,specificEpithet,Specific Epithet,The name of the first or species epithet of the dwc:scientificName.,,`concolor`; `gottschei`,http://rs.tdwg.org/dwc/terms/Taxon,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/specificEpithet-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/specificEpithet,{DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Bacterial/SpeciesEpithet or DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Botanical/FirstEpithet or DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Zoological/SpeciesEpithet},simple
http://rs.tdwg.org/dwc/terms/version/startDayOfYear-2023-06-28,startDayOfYear,Start Day Of Year,"The earliest integer day of the year on which the dwc:Event occurred (1 for January 1, 365 for December 31, except in a leap year, in which case it is 366).",,"`1` (1 January); `366` (31 December); `365` (30 December in a leap year, 31 December in a non-leap year)",http://rs.tdwg.org/dwc/terms/Event,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/startDayOfYear-2020-08-20,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/startDayOfYear,DataSets/DataSet/Units/Unit/Gathering/DateTime/DayNumberBegin,simple
http://rs.tdwg.org/dwc/terms/version/StartTimeOfDay-2008-11-19,StartTimeOfDay,Start Time of Day,"The time of day when the event began, expressed as decimal hours from midnight, local time.","Examples: ""12.0"" (= noon), ""13.5"" (= 1:30pm)",,http://rs.tdwg.org/dwc/terms/Event,11/19/2008,deprecated,http://www.iobis.org/obis/version/StartTimeOfDay-2005-07-10,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/StartTimeOfDay,accessible from DataSets/DataSet/Units/Unit/Gathering/ISODateTimeBegin,
